지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 이슬점온도(°C),평균 현지기압(hPa),가조시간(hr),평균 전운량(1/10),평균 지면온도(°C)
238,금산,2024-07-31,28.5,23.5,34.3,,.9,23.9,987.7,14,2.6,30.8
238,금산,2024-08-01,28.8,25.2,33.5,0,.9,24.3,985.7,14,3.1,36.2
238,금산,2024-08-02,30.1,25.9,35,,.9,25.5,985.6,13.9,3.1,35.7
238,금산,2024-08-03,29.9,26.7,34.8,.1,.9,25.8,988.1,13.9,2.9,34.5
238,금산,2024-08-04,28.5,25.9,35.2,1.3,.8,26,988.6,13.9,4.3,31.1
238,금산,2024-08-05,27.3,24,35,39.4,1,25,988.6,13.9,5.8,30.4
238,금산,2024-08-06,27.9,23.7,33.6,,.8,24.5,988.2,13.8,4.3,30.6
238,금산,2024-08-07,28.7,24.2,34.3,,.8,24.6,986.9,13.8,4.3,31.8
238,금산,2024-08-08,26.8,24.2,30.3,0,.7,24,985.8,13.8,7.1,29
238,금산,2024-08-09,27.6,23.1,34,,.8,23.3,985,13.7,.4,32.3
238,금산,2024-08-10,28.6,23.3,34,,.8,23.6,984.2,13.7,4.5,31.5
238,금산,2024-08-11,29,24,34.6,,1,23.9,983.7,13.7,2.6,34.1
238,금산,2024-08-12,29.1,24.4,35.1,,.8,24,985.3,13.6,1.4,33.1
238,금산,2024-08-13,28.9,24,35.3,,1,21.9,988.5,13.6,2,34.7
238,금산,2024-08-14,28.6,22.9,35.8,,1,20.3,988.5,13.6,3.3,35.3
238,금산,2024-08-15,28.3,22.6,34.5,,.9,22.2,988.3,13.5,3.9,35.1
238,금산,2024-08-16,28.5,22.9,35.3,,1,22.8,989.3,13.5,4.9,35.3
238,금산,2024-08-17,28.2,23.6,35.1,,.9,23.4,990.8,13.5,4.9,33.7
238,금산,2024-08-18,28.2,24.5,35.4,0,.9,23.4,990.2,13.4,4.8,34.1
238,금산,2024-08-19,29.4,24.6,35.7,.1,1,23.4,988.9,13.4,4.3,36.5
238,금산,2024-08-20,29.4,25.2,35.9,.8,1.1,25.3,989.3,13.4,6.4,36.3
238,금산,2024-08-21,28.5,26.4,31.4,9.5,1.4,25.6,989,13.3,9.1,29.7
238,금산,2024-08-22,28,24.4,32.9,2.4,1.8,24.6,986.4,13.3,5.4,32.3
238,금산,2024-08-23,27.3,22.5,32.6,,1,23.1,989.6,13.3,2.3,31.7
238,금산,2024-08-24,27.7,22.8,32.8,,.8,23.7,990.9,13.2,3.5,31.6
238,금산,2024-08-25,27.4,23.6,32.5,,.7,23.8,989.7,13.2,4.4,30.4
238,금산,2024-08-26,27.1,24,31.9,3.1,.8,24.2,987.3,13.2,7.6,30.1
238,금산,2024-08-27,26.4,24.2,29.2,0,.8,23.1,986.5,13.1,8.5,27.3
238,금산,2024-08-28,27,21.7,31.5,,1.8,20.4,988.5,13.1,3.3,32.5
238,금산,2024-08-29,27.7,23.3,33.3,,2,21.1,986.1,13.1,3,32.5
238,금산,2024-08-30,26.9,21.5,33.5,,1.2,21.1,985.4,13,0,32.5
238,금산,2024-08-31,25.5,19.6,32.4,,.9,20.1,987.5,13,.5,32.8
238,금산,2024-09-01,26,20.2,32.2,,.9,20.4,988.3,12.9,3.5,31.5
238,금산,2024-09-02,24.6,20.3,29.2,0,.6,21.4,989.7,12.9,7.8,28.5
238,금산,2024-09-03,26.6,22.1,31.8,,1.4,19.7,991.9,12.9,5,32.7
238,금산,2024-09-04,26.2,19.1,34.4,,.9,18.6,990,12.8,3.5,32.8
238,금산,2024-09-05,27,20.6,33,,1.2,20.8,988.7,12.8,5.5,33.1
238,금산,2024-09-06,25.7,23.9,29.7,1,.6,22.1,991.6,12.8,8.8,28.9
238,금산,2024-09-07,25.5,23.2,30.1,1.9,.5,23.2,993.8,12.7,6.9,27.5
238,금산,2024-09-08,26.9,21.7,34.3,,.8,21.3,993.8,12.7,1.8,30.9
238,금산,2024-09-09,28.2,22.2,34.9,0,.8,22.2,993.3,12.6,4.3,31.9
238,금산,2024-09-10,28.4,22.6,36.5,,.8,21.4,993.7,12.6,.8,31.5
238,금산,2024-09-11,26.7,24.2,33.6,1.6,.7,24.4,996.3,12.6,9.5,27.7
238,금산,2024-09-12,26.6,24,31.7,35.6,.7,24.6,995.3,12.5,9,28.9
238,금산,2024-09-13,27.4,23.7,33.6,,.9,23.7,990.1,12.5,6.4,30.7
238,금산,2024-09-14,27.7,22.7,34.1,,.8,23.2,986.9,12.5,4.5,29.6
238,금산,2024-09-15,28.8,23.4,34.8,,1.5,23.4,989.8,12.4,3.3,32
238,금산,2024-09-16,27.9,24.8,32.4,0,1.6,22.6,995.5,12.4,7.8,28.1
238,금산,2024-09-17,29.2,23.5,35.7,,.8,23.9,995.1,12.3,4.6,34.5
238,금산,2024-09-18,26.8,23.6,34,63.4,.8,24.5,994.5,12.3,5.4,29.1
238,금산,2024-09-19,26.4,23.5,33.6,7.3,.8,24.1,994.9,12.3,7.8,29
238,금산,2024-09-20,25.2,24.5,26.6,15.2,.9,24.7,990.8,12.2,10,26.1
238,금산,2024-09-21,22.3,20.6,25.2,138.8,1,21.7,986.4,12.2,9.9,24.3
238,금산,2024-09-22,21.9,18.8,26.3,,1.3,17.8,991.7,12.2,7.4,24.6
238,금산,2024-09-23,20.2,15.6,25.5,,1.5,13.7,997.4,12.1,2.3,24.6
238,금산,2024-09-24,19.7,13.8,27,,.8,14.5,996.1,12.1,4,24.7
238,금산,2024-09-25,21.4,15.5,27.8,,.6,17.7,994.5,12.1,5.4,24.4
238,금산,2024-09-26,23.3,18.6,29.2,,.8,19.2,993.3,12,5.4,26.2
238,금산,2024-09-27,22.4,17.9,28.3,,.7,17.9,993.6,12,2.4,27.1
238,금산,2024-09-28,22,16.1,27.8,,1.5,17.5,998,11.9,3.3,25.3
238,금산,2024-09-29,21.5,16.2,27.1,,1.3,16.7,999.7,11.9,2.9,25.1
238,금산,2024-09-30,19.2,12.5,27.5,,.7,13.6,996,11.9,1.4,23.9
238,금산,2024-10-01,16.7,13.4,23.6,1.3,.8,13.6,992.5,11.8,9.6,19.7
238,금산,2024-10-02,13.3,7.8,19.8,,1,7,998.2,11.8,3.3,19.5
238,금산,2024-10-03,11.9,7.4,15.9,9.3,.7,10.5,1001.4,11.7,8.6,14
238,금산,2024-10-04,14.6,10.2,23.2,,.7,11.8,1003.6,11.7,3.6,19.3
238,금산,2024-10-05,14.8,9.2,23.6,,.7,11.8,1002.6,11.7,5.3,18.6
238,금산,2024-10-06,15.5,12.3,18.7,.3,.4,14.3,1000.2,11.6,9.9,17.6
238,금산,2024-10-07,16.2,13.4,20,4.8,.5,14,997.6,11.6,9.6,18.9
238,금산,2024-10-08,15.6,12,22.5,,.7,13.2,996.7,11.6,3.1,19.7
238,금산,2024-10-09,16,10,23.5,,.7,12.1,996,11.5,4.5,20
238,금산,2024-10-10,16,10.3,22.8,,.7,12.7,995.2,11.5,2.6,18.8
238,금산,2024-10-11,16.1,12,24,,.6,12.1,998.3,11.4,2.6,20
238,금산,2024-10-12,15.2,10.2,24,,.7,11.4,1002.9,11.4,.3,19.2
238,금산,2024-10-13,15.8,8.6,24.1,,.6,12.2,1002.9,11.4,5.4,18.6
238,금산,2024-10-14,17.3,14.6,19.7,6.3,.6,16.3,999.2,11.3,10,18.5
238,금산,2024-10-15,18.6,16.8,21.3,7.5,.4,18.2,997.7,11.3,9.5,19.6
238,금산,2024-10-16,18.4,15.1,25,,.5,16.4,1002,11.3,6.8,20.2
238,금산,2024-10-17,18,14.8,24.4,,.9,15.3,1001.8,11.2,6.3,20.3
238,금산,2024-10-18,19.9,12.8,24.6,5.6,.9,18.2,993.6,11.2,8.5,19.9
238,금산,2024-10-19,17.7,12.8,23.4,15.1,1.8,15.2,997.7,11.1,9.6,18.9
238,금산,2024-10-20,12.5,8.1,15.5,,3.3,6,1008.9,11.1,5.3,13.5
238,금산,2024-10-21,12.8,6.4,17.6,2.3,.5,11,1003.4,11.1,8.9,14.6
238,금산,2024-10-22,16.6,14.5,18.5,24.7,.5,16.4,994.8,11,9.8,17.4
238,금산,2024-10-23,13.5,7.4,17.6,2.7,1.8,9.1,997,11,4.6,16
238,금산,2024-10-24,10.2,5.8,18.3,,.9,6.9,1002.1,11,2.5,13.8
238,금산,2024-10-25,12.3,5.2,21.2,,.6,9.7,1004,10.9,8.5,14.6
238,금산,2024-10-26,15.2,9,24.1,,.8,11.9,1000.5,10.9,3.4,16.7
238,금산,2024-10-27,13.7,10.4,16.6,1.1,.3,13.2,994.7,10.9,9.8,15
238,금산,2024-10-28,15,12.5,18.9,,1.1,12.2,995,10.8,8.8,16.6
238,금산,2024-10-29,14.6,10.6,20.9,,1,10.2,998.3,10.8,5.9,17
238,금산,2024-10-30,13.1,9,21.7,,.6,9.9,1002.2,10.8,2.5,15.6
238,금산,2024-10-31,13,7.1,22.8,,.6,9.4,1002.6,10.7,5,15.3
238,금산,2024-11-01,12.8,10.2,14.2,3,.7,11.8,998.8,10.7,9.9,13.8
238,금산,2024-11-02,16.2,11.9,22.4,.1,.7,13.4,997.3,10.7,5.5,17.4
238,금산,2024-11-03,14.5,9.7,22.5,,.5,11.6,1002,10.6,.5,16.1
238,금산,2024-11-04,13.4,9.6,21,.1,.9,9.4,1000.5,10.6,5.9,15
238,금산,2024-11-05,9.7,3.8,15.2,,1.2,2.8,1001.4,10.6,3.5,12.9
238,금산,2024-11-06,5.4,-.2,13.7,,.9,-1,1005.7,10.5,0,9.8
238,금산,2024-11-07,6.2,-1.9,17.4,,.6,.9,1008.8,10.5,.3,10.5
238,금산,2024-11-08,9.8,1.6,19.4,,.5,5.9,1007.1,10.5,3.3,12.1
238,금산,2024-11-09,10.9,5.4,19.2,,.5,8.1,1005.6,10.4,3.8,13
238,금산,2024-11-10,11.3,7.1,19.8,,.5,8.2,1001.9,10.4,6,12.7
238,금산,2024-11-11,11.1,4.1,21.4,,.5,7.1,999.8,10.4,1.4,13.4
238,금산,2024-11-12,11.4,6,19.8,,.7,6.6,999.5,10.3,2.1,14
238,금산,2024-11-13,10.3,2.8,21.1,,.5,6.1,1002,10.3,3.3,12.8
238,금산,2024-11-14,12.6,6.8,19.4,0,.4,9.1,1000.3,10.3,8.9,13.5
238,금산,2024-11-15,13.1,9.2,19.4,2.5,.5,10.5,998.4,10.3,8.1,14
238,금산,2024-11-16,15.8,8.6,23.9,.1,.8,11.3,996.2,10.2,4.8,16.8
238,금산,2024-11-17,9.3,2.3,16.1,,1.7,1.9,1002.1,10.2,6.6,10.7
238,금산,2024-11-18,2,-3,8,,1.1,-10.3,1010.7,10.2,.3,5.9
238,금산,2024-11-19,4,-4.6,13.2,,.6,-1.7,1008.5,10.2,4,6.3
238,금산,2024-11-20,6.2,-1.2,12.8,,.6,1.6,1003.7,10.1,6.1,8.3
238,금산,2024-11-21,8.9,2.9,15.4,0,.8,4.2,1000.1,10.1,3.8,10.2
238,금산,2024-11-22,6.7,-.2,12.6,,1.1,0,1002.1,10.1,.8,9.2
238,금산,2024-11-23,3.1,-2.9,12.7,,.5,-2,1006.2,10.1,1.5,6
238,금산,2024-11-24,5.4,-.5,15,,.6,.9,1008.3,10,3.6,7.8
238,금산,2024-11-25,8.7,-.9,16.6,.4,1,3.4,1003,10,4.6,9
238,금산,2024-11-26,8.5,4.7,12.2,16.9,2.5,2.4,992.5,10,8.8,9.8
238,금산,2024-11-27,2.4,.8,5.3,8.2,2.3,-1,991.9,10,9.1,2.9
238,금산,2024-11-28,4.6,1.7,8.4,.9,2,-.4,991,9.9,8.5,4.8
238,금산,2024-11-29,2.8,.3,4.8,.5,.8,.1,992.5,9.9,8.6,5.3
238,금산,2024-11-30,4.7,-1.2,10.8,,1,1.3,995.4,9.9,3.9,3.9
238,금산,2024-12-01,6.3,.5,13,.1,.5,3.6,995.5,9.9,6,6.4
238,금산,2024-12-02,7.8,1,16.1,0,1.3,3.9,996.2,9.9,1.5,6.8
238,금산,2024-12-03,2.1,-2,6.9,,1,-5,1002,9.9,6.6,3.6
238,금산,2024-12-04,2.5,-1.5,8.1,,.9,-5.4,1000.7,9.8,4.8,4.2
238,금산,2024-12-05,3.9,-1.3,9.4,1,1.2,-.4,996.7,9.8,6.5,3.9
238,금산,2024-12-06,3.5,-1.1,8,.6,1.3,-2.1,999.8,9.8,5.4,4.3
238,금산,2024-12-07,.3,-4.4,4.5,,.8,-3.3,1002.8,9.8,5.3,1.5
238,금산,2024-12-08,0,-4.6,5,,1.2,-6.7,1005.1,9.8,.8,1.9
238,금산,2024-12-09,1,-6.7,7,,.6,-3.8,1003.7,9.8,5.4,1.6
238,금산,2024-12-10,2.7,-1.4,8.3,,.8,-3.2,1002.8,9.8,5.5,3.8
238,금산,2024-12-11,1,-2.7,8.7,,.6,-3.8,1001.4,9.8,5.1,2.5
238,금산,2024-12-12,-.6,-6.3,6.5,,.6,-6.5,1003.3,9.7,3.6,1
238,금산,2024-12-13,-1,-3.7,4.3,.2,.7,-4.2,1001.3,9.7,7.1,.8
238,금산,2024-12-14,-1.1,-6.8,4.4,0,1.2,-5.8,1003.8,9.7,2.4,.1
238,금산,2024-12-15,1.8,-1.8,6.7,1,1.3,-1.3,1000.3,9.7,7.1,1.9
238,금산,2024-12-16,2.9,-1,7.9,.2,1,-3.1,1001.1,9.7,6.3,3.9
238,금산,2024-12-17,2,-.7,6.7,0,1.2,-4.8,1003.7,9.7,6.6,3
238,금산,2024-12-18,-1.7,-6.2,1.9,,1.4,-8.5,1004.8,9.7,4,1.8
238,금산,2024-12-19,-3.2,-9.5,5.2,,.6,-9.2,1007.6,9.7,2.8,-.2
238,금산,2024-12-20,-.4,-6,4.3,0,.5,-4.2,1001.5,9.7,9.5,.2
238,금산,2024-12-21,.6,-2.6,2.9,3,2.3,-2.9,998.4,9.7,7,1.9
238,금산,2024-12-22,-3.3,-7,1.7,,1.4,-9.2,1005.9,9.7,0,-.2
238,금산,2024-12-23,-2.4,-9,6.3,,.5,-5,1005.7,9.7,3.3,-.7
238,금산,2024-12-24,-1,-6.2,6.2,,.6,-5.3,1006.7,9.7,2.1,.3
238,금산,2024-12-25,1.5,-4,7,,.7,-2.6,1004.6,9.7,8.5,1.6
238,금산,2024-12-26,2.3,-2.2,6.3,.2,1.8,-3.6,1003.3,9.7,3.9,2.6
238,금산,2024-12-27,-.9,-4.4,2.3,1.2,1.2,-6.5,1004.5,9.7,6.9,1.3
238,금산,2024-12-28,-2.1,-7.1,.2,,1.1,-6.3,1003,9.7,5.5,1.5
238,금산,2024-12-29,.4,-3.4,5.7,,.7,-3.3,1004.1,9.7,7.1,2.2
238,금산,2024-12-30,5.5,-1.6,9.3,,1.5,.3,998.6,9.7,7.9,2.5
238,금산,2024-12-31,1.7,-4.6,6.7,0,1.8,-7.7,999.8,9.8,0,2.5
